Omega,x,x0,v0,mu1,mu2,stable
0.44101,3.0167404996348464,-1.908033010346818,1.4534567519862414,(-0.03229790724691384+0j),(-16.556201906081697+0j),False
0.44102,3.0167550362858573,-1.9078553114495995,1.4536048983128553,(-0.03267963995665468+0j),(-16.537059480587345+0j),False
0.44103,3.016769580338324,-1.9076775339152983,1.4537530960124923,(-0.03117671051330717+0j),(-16.493489289452157+0j),False
0.44104,3.016784131798106,-1.907499677673425,1.4539013451250966,(-0.032207602871380914+0j),(-16.512775091236904+0j),False
0.44105,3.0167986906709796,-1.90732174265261,1.4540496456912857,(-0.032638924046239026+0j),(-16.477407701400296+0j),False
0.44106,3.016813256962765,-1.90714372878072,1.4541979977522634,(-0.02971113265147096+0j),(-16.462834554511744+0j),False
0.44107,3.016827830679293,-1.9069656359862814,1.4543464013486809,(-0.03445275478071608+0j),(-16.431178506179492+0j),False
0.44108,3.0168424118264503,-1.9067874641978944,1.4544948565211073,(-0.03295298017422965+0j),(-16.414863683407702+0j),False
0.44109,3.016857000407994,-1.9066092133558004,1.454643363300311,(-0.03252328473303123+0j),(-16.394717406570976+0j),False
0.4411,3.0168715964299886,-1.9064308833869088,1.454791921728197,(-0.03320534474511305+0j),(-16.38509571004039+0j),False
0.44111,3.016886199900183,-1.9062524742082985,1.4549405318548734,(-0.03324256907541212+0j),(-16.371028027462728+0j),False
0.44112,3.016900810824396,-1.9060739857469402,1.4550891937220896,(-0.03298378669529711+0j),(-16.356175902167593+0j),False
0.44113,3.0169154292085487,-1.9058954179317376,1.4552379073700297,(-0.03484841276616635+0j),(-16.330863161915772+0j),False
0.44114,3.016930055058526,-1.9057167706894356,1.4553866728405742,(-0.029357819052734158+0j),(-16.335357725372035+0j),False
0.44115,3.0169446883802227,-1.905538043948066,1.4555354901745452,(-0.03294242196767527+0j),(-16.267856975306813+0j),False
0.44116,3.0169593291795396,-1.905359237634187,1.455684359413912,(-0.032951190729306745+0j),(-16.29541207479741+0j),False
0.44117,3.016973977462394,-1.9051803516759347,1.4558332805993615,(-0.03263713557907977+0j),(-16.24989986786443+0j),False
0.44118,3.016988633234725,-1.9050013859999884,1.4559822537727118,(-0.032807767117219555+0j),(-16.247649666954658+0j),False
0.44119,3.017003296502485,-1.904822340533506,1.4561312789753802,(-0.03292898612312456+0j),(-16.253386068322243+0j),False
0.4412,3.0170179672715856,-1.9046432152034465,1.4562803562488962,(-0.03249438195723542+0j),(-16.223123128935867+0j),False
0.44121,3.0170326455479737,-1.904464009936838,1.4564294856347122,(-0.032312619828928746+0j),(-16.19935268497437+0j),False
0.44122,3.0170473313376527,-1.9042847246596757,1.4565786671750964,(-0.0323905064808514+0j),(-16.161063886708803+0j),False
0.44123,3.017062024646574,-1.9041053592993629,1.4567279009111402,(-0.03182369113488903+0j),(-16.13581805827954+0j),False
0.44124,3.017076725480697,-1.9039259137818754,1.4568771868850543,(-0.03392409193088497+0j),(-16.15977879705406+0j),False
0.44125,3.0170914338460517,-1.90374638803415,1.457026525138256,(-0.034158184901059485+0j),(-16.158271438231793+0j),False
0.44126,3.0171061497485803,-1.903566781981264,1.4571759157136144,(-0.03351281972953757+0j),(-16.097209546588317+0j),False
0.44127,3.0171208731943246,-1.903387095550273,1.4573253586523967,(-0.03250830789562542+0j),(-16.10945559373232+0j),False
0.44128,3.017135604189302,-1.9032073286670128,1.457474853996812,(-0.032359431866495925+0j),(-16.102576232617764+0j),False
0.44129,3.01715034273951,-1.9030274812570822,1.4576244017892246,(-0.033640558508921004+0j),(-16.070580018541875+0j),False
0.4413,3.017165088851034,-1.902847553246833,1.4577740020713832,(-0.034826250496223565+0j),(-16.03792041692884+0j),False
0.44131,3.0171798425298997,-1.9026675445615855,1.4579236548858194,(-0.03354555183739194+0j),(-16.006983688866455+0j),False
0.44132,3.0171946037821007,-1.9024874551268072,1.4580733602749085,(-0.03394775415955564+0j),(-16.012688499884632+0j),False
0.44133,3.017209372613743,-1.9023072848675286,1.458223118281371,(-0.034673549624926636+0j),(-16.00374860742511+0j),False
0.44134,3.017224149030911,-1.9021270337101,1.4583729289468303,(-0.03329039815429269+0j),(-15.96795276932454+0j),False
0.44135,3.0172389330396525,-1.9019467015785094,1.4585227923147621,(-0.032628235865274746+0j),(-15.94354385879575+0j),False
0.44136,3.017253724646067,-1.901766288398894,1.4586727084269056,(-0.034772363268587014+0j),(-15.937715371450338+0j),False
0.44137,3.0172685238562496,-1.9015857940953325,1.4588226773266146,(-0.034544535658938+0j),(-15.929296592066294+0j),False
0.44138,3.0172833306763116,-1.9014052185932382,1.4589726990561427,(-0.03404489973536329+0j),(-15.91863639970154+0j),False
0.44139,3.017298145112379,-1.9012245618174637,1.459122773658168,(-0.033642945086512555+0j),(-15.897699625316136+0j),False
0.4414,3.017312967170523,-1.9010438236916298,1.459272901176303,(-0.03468736427203112+0j),(-15.868490795950834+0j),False
0.44141,3.0173277968569505,-1.9008630041409094,1.4594230816529292,(-0.033830836179731705+0j),(-15.853591946949791+0j),False
0.44142,3.017342634179273,-1.9006821030813366,1.4595733151379802,(-0.032111157113718036+0j),(-15.853273315923047+0j),False
0.44143,3.0173574791406206,-1.9005011204542723,1.4597236016601902,(-0.03307836091897798+0j),(-15.82332742534544+0j),False
0.44144,3.0173723317486933,-1.900320056174308,1.4598739412706068,(-0.034528071739373445+0j),(-15.815407732199674+0j),False
0.44145,3.017387192009627,-1.9001389101662054,1.4600243340117884,(-0.03451053818787386+0j),(-15.78357095081924+0j),False
0.44146,3.0174020599296334,-1.8999576823538165,1.460174779927009,(-0.03286986763640698+0j),(-15.754463745243868+0j),False
0.44147,3.0174169355148965,-1.899776372661037,1.460325279059466,(-0.034085527495847145+0j),(-15.75443598555097+0j),False
0.44148,3.017431818771591,-1.8995949810111468,1.4604758314528197,(-0.03498286719263888+0j),(-15.733432981155488+0j),False
0.44149,3.0174467097059345,-1.8994135073277225,1.460626437150467,(-0.03290493093368241+0j),(-15.711247243736182+0j),False
0.4415,3.0174616083241435,-1.8992319515339784,1.4607770961960609,(-0.03399309000371886+0j),(-15.736479432008423+0j),False
0.44151,3.0174765146324587,-1.8990503135539702,1.4609278086325552,(-0.033396364678708323+0j),(-15.680799726857515+0j),False
0.44152,3.0174914286370935,-1.8988685933100602,1.4610785745042176,(-0.03621757023961436+0j),(-15.687216667599557+0j),False
0.44153,3.0175063503443154,-1.898686790725149,1.4612293938548724,(-0.033161904374992446+0j),(-15.639418539684925+0j),False
0.44154,3.0175212797603774,-1.8985049057227177,1.4613802667278355,(-0.03275347168545295+0j),(-15.633062190225758+0j),False
0.44155,3.017536216891534,-1.898322938225389,1.4615311931670805,(-0.03394718119989193+0j),(-15.616705199602961+0j),False
0.44156,3.0175511617440733,-1.898140888155589,1.4616821732167076,(-0.03478764037555493+0j),(-15.630718280511132+0j),False
0.44157,3.0175661143242825,-1.8979587554364263,1.4618332069202495,(-0.03448535950110454+0j),(-15.565255837983273+0j),False
0.44158,3.0175810746383895,-1.897776539989501,1.4619842943223877,(-0.034116922040368536+0j),(-15.585740037651078+0j),False
0.44159,3.0175960426927606,-1.8975942417371883,1.4621354354671867,(-0.035909338306623795+0j),(-15.578862611978138+0j),False
0.4416,3.0176110184937484,-1.8974118606025592,1.4622866303981157,(-0.03433464369049943+0j),(-15.563117432653087+0j),False
0.44161,3.017626002047574,-1.8972293965065279,1.4624378791603116,(-0.03568580055491566+0j),(-15.50884309268099+0j),False
0.44162,3.0176409933606223,-1.8970468493714117,1.4625891817977854,(-0.03555807896515262+0j),(-15.494720473759287+0j),False
0.44163,3.0176559924392783,-1.8968642191197098,1.4627405383543746,(-0.034903353573781715+0j),(-15.489344849999611+0j),False
0.44164,3.01767099928981,-1.89668150567198,1.4628919488754095,(-0.03447266963127049+0j),(-15.485207299011847+0j),False
0.44165,3.017686013918603,-1.896498708950141,1.4630434134051205,(-0.03416011829250465+0j),(-15.466371428159107+0j),False
0.44166,3.0177010363320598,-1.8963158288761832,1.4631949319876518,(-0.03382458363580554+0j),(-15.45530913954326+0j),False
0.44167,3.0177160665365337,-1.8961328653704153,1.4633465046684528,(-0.035573581289668255+0j),(-15.42280036341674+0j),False
0.44168,3.0177311045384507,-1.8959498183546328,1.4634981314917626,(-0.03619627703159267+0j),(-15.408462932522468+0j),False
0.44169,3.0177461503441205,-1.895766687749415,1.4636498125027328,(-0.03509454069910589+0j),(-15.399672206725313+0j),False
0.4417,3.017761203960072,-1.8955834734763457,1.4638015477457251,(-0.03710922102135328+0j),(-15.407136478675+0j),False
0.44171,3.0177762653472042,-1.895400174777612,1.4639533378319078,(-0.035903750220086295+0j),(-15.355721057939434+0j),False
0.44172,3.0177913346028244,-1.895216792930454,1.4641051816742352,(-0.03381629109412643+0j),(-15.316012912448969+0j),False
0.44173,3.017806411688,-1.8950333271774604,1.4642570798835886,(-0.033416482731695396+0j),(-15.293687869022222+0j),False
0.44174,3.017821496609112,-1.894849777438045,1.464409032505903,(-0.03502059721341766+0j),(-15.304339863427856+0j),False
0.44175,3.0178365893726316,-1.8946661436331091,1.464561039585901,(-0.03587186436885759+0j),(-15.289130102545926+0j),False
0.44176,3.0178516899850454,-1.894482425682316,1.4647131011692693,(-0.033927301666210496+0j),(-15.272346498766922+0j),False
0.44177,3.017866798452857,-1.894298623506615,1.4648652173006342,(-0.0333734364259044+0j),(-15.249590463623235+0j),False
0.44178,3.0178819147824902,-1.8941147370244442,1.4650173880265775,(-0.03419128557959539+0j),(-15.247779830202944+0j),False
