Omega,x,x0,v0,mu1,mu2,stable
0.42201,3.0816955734086067,1.6907391662322468,1.562019166797653,0.00566472245282057,98.63772962736584,False
0.42202,3.0816876188251854,1.6906480450840697,1.5620890751746597,0.013163047643956816,98.55212939982312,False
0.42203,3.0816796634988,1.6905569209238906,1.5621589820854764,0.03597220663641565,98.47696175503961,False
0.42204,3.081671707429371,1.6904657937512149,1.5622288875301071,-0.04965340594844747,98.57190829662704,False
0.42205,3.0816637506168294,1.6903746635662122,1.5622987915080455,0.05150703245135446,98.41216030705345,False
0.42206,3.0816557930610893,1.6902835303683659,1.5623686940193129,0.005763664757523657,98.44931900409892,False
0.42207,3.0816478347620895,1.690192394157848,1.5624385950634008,-0.01717260367649942,98.37495003828508,False
0.42208,3.0816398757197465,1.6901012549340149,1.5625084946404284,0.03713137916111009,98.30082651610974,False
0.42209,3.081631915933994,1.690010112697191,1.5625783927497694,0.018747407404589467,98.19676718430901,False
0.4221,3.081623955404754,1.6899189674467006,1.5626482893915667,0.01847418034731163,98.111466843588,False
0.42211,3.08161599413195,1.6898278191828267,1.5627181845652272,-0.011344452304001607,98.17322279837572,False
0.42212,3.0816080321155064,1.689736667905002,1.5627880782708108,-0.028273087280012987,98.18163471243452,False
0.42213,3.0816000693553627,1.6896455136133186,1.5628579705078707,-0.016299669327509037,98.14254610062699,False
0.42214,3.0815921058514206,1.6895543563074356,1.5629278612762907,0.008612385588094185,98.01061869192199,False
0.42215,3.0815841416036256,1.6894631959871358,1.5629977505758628,-0.011608662251092028,98.00190953984111,False
0.42216,3.081576176611895,1.6893720326522301,1.5630676384063564,0.051911033453507116,97.91824102353439,False
0.42217,3.081568210876155,1.689280866302627,1.5631375247674644,0.01476516301090669,97.88156170677985,False
0.42218,3.0815602443963335,1.6891896969382736,1.5632074096588502,0.01337503369722981,97.80044230408748,False
