Omega,x,x0,v0,mu1,mu2,stable
0.44107,3.1281174461078347,-0.2281802130454964,2.2228335496979006,(-0.03151667847663475+0j),(-16.43760452412772+0j),False
0.44108,3.1281036305026575,-0.22854172814873713,2.222803257341982,(-0.031054659807921325+0j),(-16.42682318022719+0j),False
0.44109,3.1280898082943858,-0.22890331271424244,2.22277290102546,(-0.029481492664217512+0j),(-16.400000678193805+0j),False
0.4411,3.1280759794771518,-0.22926496681258693,2.2227424807088876,(-0.03796610993327931+0j),(-16.386298030638045+0j),False
0.44111,3.128062144044584,-0.22962669053267604,2.2227119963511996,(-0.03286434321040588+0j),(-16.367924799192565+0j),False
0.44112,3.128048301990841,-0.22998848394388832,2.2226814479129424,(-0.036740570530952255+0j),(-16.346577798093705+0j),False
0.44113,3.1280344533100597,-0.230350347116104,2.2226508353545724,(-0.0363931171954448+0j),(-16.324039869389566+0j),False
0.44114,3.1280205979963758,-0.23071228011857492,2.2226201586365444,(-0.03067383795323053+0j),(-16.31699110665184+0j),False
0.44115,3.128006736043917,-0.23107428302187555,2.222589417719154,(-0.03041323278446839+0j),(-16.30385084399805+0j),False
0.44116,3.1279928674467734,-0.23143635589556685,2.2225586125627275,(-0.03785641502628323+0j),(-16.279936795855633+0j),False
0.44117,3.1279789921990795,-0.2317984988097694,2.222527743127493,(-0.03568733892998921+0j),(-16.267469498803138+0j),False
0.44118,3.12796511029492,-0.23216071183497844,2.222496809373595,(-0.027653529582778447+0j),(-16.248450400968636+0j),False
0.44119,3.1279512217283787,-0.23252299504113857,2.222465811261175,(-0.028818868351464744+0j),(-16.233101126159653+0j),False
0.4412,3.127937326493542,-0.232885348499107,2.2224347487502403,(-0.033201229333400306+0j),(-16.214325227830983+0j),False
0.44121,3.127923424584473,-0.23324777227909685,2.2224036218008063,(-0.032003582179498835+0j),(-16.19430402517449+0j),False
0.44122,3.127909515995238,-0.23361026645210786,2.2223724303727637,(-0.03240585182012978+0j),(-16.182928019184004+0j),False
0.44123,3.127895600719886,-0.2339728310888057,2.222341174425985,(-0.033132054746374706+0j),(-16.158023197699038+0j),False
0.44124,3.127881678752467,-0.23433546626002177,2.22230985392027,(-0.033108043908725904+0j),(-16.143770896841886+0j),False
0.44125,3.1278677500870034,-0.2346981720369959,2.2222784688153356,(-0.029451318466072962+0j),(-16.13544091860632+0j),False
0.44126,3.127853814717526,-0.23506094849042075,2.2222470190708923,(-0.031745365200265496+0j),(-16.113455846757518+0j),False
0.44127,3.1278398726380474,-0.23542379569219637,2.2222155046464915,(-0.02878129593366907+0j),(-16.097364012697113+0j),False
0.44128,3.127825923842582,-0.23578671371320264,2.2221839255017235,(-0.03550759348252086+0j),(-16.078651570979332+0j),False
0.44129,3.127811968325115,-0.2361497026254392,2.2221522815960264,(-0.029979190282119816+0j),(-16.06262677424695+0j),False
0.4413,3.127798006079651,-0.23651276249994665,2.222120572888867,(-0.0331118913047419+0j),(-16.041767341420524+0j),False
0.44131,3.1277840371001546,-0.23687589340879106,2.222088799339574,(-0.03401710080302678+0j),(-16.025859210215827+0j),False
0.44132,3.1277700613806094,-0.23723909542353522,2.2220569609074627,(-0.03227512257359422+0j),(-16.00788824795717+0j),False
0.44133,3.1277560789149637,-0.23760236861657882,2.2220250575517264,(-0.03447210485984442+0j),(-15.990647490777292+0j),False
0.44134,3.1277420896971746,-0.23796571305975034,2.221993089231551,(-0.035159091112916485+0j),(-15.974412298482406+0j),False
0.44135,3.127728093721191,-0.2383291288252137,2.221961055906041,(-0.03409008094641308+0j),(-15.953394638125502+0j),False
0.44136,3.1277140909809407,-0.2386926159854877,2.2219289575342156,(-0.03246965375936384+0j),(-15.946467130171328+0j),False
0.44137,3.1277000814703495,-0.23905617461247625,2.221896794075097,(-0.030966621730954103+0j),(-15.924477411647445+0j),False
0.44138,3.1276860651833265,-0.23941980477964842,2.2218645654875133,(-0.026629305161861794+0j),(-15.912347805419472+0j),False
0.44139,3.127672042113798,-0.2397835065587049,2.221832271730392,(-0.03535611087099255+0j),(-15.892538249196178+0j),False
0.4414,3.1276580122556283,-0.24014728002336147,2.2217999127624366,(-0.03359669496285278+0j),(-15.873853216519592+0j),False
0.44141,3.127643975602723,-0.24051112524593657,2.221767488542413,(-0.03420469308275642+0j),(-15.858130106421441+0j),False
0.44142,3.1276299321486705,-0.24087504230448428,2.221734999028508,(-0.035231130561783175+0j),(-15.836390213285767+0j),False
0.44143,3.127615881887917,-0.24123903126237103,2.2217024441802113,(-0.03682872712519725+0j),(-15.820224898410942+0j),False
0.44144,3.1276018248140387,-0.24160309219772425,2.221669823955596,(-0.03248260480057752+0j),(-15.805973801170865+0j),False
0.44145,3.1275877609208704,-0.24196722518409292,2.2216371383131035,(-0.033854530922155845+0j),(-15.794192126604628+0j),False
0.44146,3.1275736902022677,-0.24233143029500767,2.221604387211122,(-0.033617022054727386+0j),(-15.779740314447139+0j),False
0.44147,3.127559612652046,-0.24269570760386497,2.221571570607998,(-0.032392787762404396+0j),(-15.757939093667488+0j),False
0.44148,3.1275455282640436,-0.24306005718461923,2.2215386884619726,(-0.033251909132189894+0j),(-15.74461694361679+0j),False
0.44149,3.127531437032057,-0.24342447911129636,2.2215057407312266,(-0.0359632647368926+0j),(-15.724216665623032+0j),False
0.4415,3.127517338949898,-0.24378897345759812,2.2214727273739103,(-0.03381257079550437+0j),(-15.710836692869407+0j),False
0.44151,3.1275032340113587,-0.2441535402976016,2.2214396483480927,(-0.02686753686054999+0j),(-15.689846564289326+0j),False
0.44152,3.127489122210216,-0.24451817970597817,2.221406503611729,(-0.03445562092230148+0j),(-15.677131700518373+0j),False
0.44153,3.127475003540251,-0.2448828917567144,2.2213732931227805,(-0.03334692115629423+0j),(-15.653556228602866+0j),False
0.44154,3.127460877995222,-0.2452476765247797,2.2213400168390676,(-0.035364121091106426+0j),(-15.635883933836936+0j),False
0.44155,3.1274467455688932,-0.24561253408404643,2.2213066747184507,(-0.032491192708477+0j),(-15.625107974635881+0j),False
0.44156,3.1274326062549913,-0.24597746450993405,2.221273266718596,(-0.039865518612828055+0j),(-15.598795010714781+0j),False
0.44157,3.127418460047278,-0.24634246787705733,2.221239792797188,(-0.02447571955806893+0j),(-15.595784688169061+0j),False
0.44158,3.1274043069394524,-0.2467075442604236,2.2212062529118195,(-0.02897611238390141+0j),(-15.574768021960182+0j),False
0.44159,3.127390146925241,-0.24707269373509197,2.2211726470200195,(-0.03567419323661625+0j),(-15.555503716195801+0j),False
0.4416,3.127375979998356,-0.2474379163765124,2.221138975079229,(-0.03727615007647955+0j),(-15.537932331978311+0j),False
0.44161,3.1273618061524835,-0.2478032122597647,2.221105237046864,(-0.03826978662465308+0j),(-15.523238925623701+0j),False
0.44162,3.1273476253813137,-0.2481685814605055,2.2210714328802332,(-0.033261411263424634+0j),(-15.508992229703495+0j),False
0.44163,3.127333437678531,-0.24853402405440775,2.2210375625365866,(-0.03132779515567563+0j),(-15.494067353529033+0j),False
0.44164,3.127319243037795,-0.24889954011704382,2.221003625973127,(-0.034435849340127334+0j),(-15.474485151033889+0j),False
0.44165,3.12730504145276,-0.24926512972449735,2.2209696231469533,(-0.034876774245930164+0j),(-15.458654843843163+0j),False
0.44166,3.1272908329170823,-0.2496307929527169,2.2209355540151208,(-0.03659991158869502+0j),(-15.437939894740083+0j),False
0.44167,3.1272766174243856,-0.24999652987783974,2.2209014185346097,(-0.038505544393046875+0j),(-15.424519797508253+0j),False
0.44168,3.1272623949683136,-0.2503623405759598,2.220867216662347,(-0.036744062475065675+0j),(-15.405394665057287+0j),False
0.44169,3.1272481655424746,-0.25072822512349546,2.2208329483551736,(-0.032685403816429925+0j),(-15.390768748281772+0j),False
0.4417,3.127233929140476,-0.25109418359714075,2.2207986135698476,(-0.036381478736274175+0j),(-15.369691216417465+0j),False
0.44171,3.1272196857552785,-0.2514602144137246,2.220764212420209,(-0.03273387980470943+0j),(-15.358290701700696+0j),False
0.44172,3.127205435381762,-0.2518263209699906,2.2207297445488585,(-0.03477771644168115+0j),(-15.339007306449957+0j),False
