Omega,x,x0,v0,stable,floquet
0.844,3.1914829592245275,3.132492315672922,0.0003470532702207,False,[3.17133435e+04 2.27248329e-05]
0.845,3.191465070234178,3.1325111681321034,0.0003474287112662,False,[3.13267819e+04 2.30141395e-05]
0.846,3.1914471816935106,3.132530018665895,0.0003478033767121,False,[3.09458294e+04 2.33064857e-05]
0.847,3.191429293641128,3.1325488672365145,0.000348177265995,False,[3.05703926e+04 2.36018623e-05]
0.848,3.191411406067147,3.1325677139920147,0.0003485501143413,False,[3.02003800e+04 2.39001965e-05]
0.849,3.19139351907595,3.1325865585047743,0.0003489224754764,False,[2.98357017e+04 2.42015922e-05]
0.85,3.1913756327641445,3.1326054009512427,0.0003492940464479,False,[2.94762697e+04 2.45060764e-05]
0.851,3.1913577470421157,3.1326242412798124,0.0003496648447371,False,[2.91219972e+04 2.48137130e-05]
0.852,3.1913398620159827,3.13264307945877,0.0003500348631161,False,[2.87727993e+04 2.51244819e-05]
0.853,3.191321977718489,3.132661915451964,0.0003504040995941,False,[2.84285927e+04 2.54383285e-05]
0.854,3.191304094184927,3.132680749223475,0.0003507725520138,False,[2.80892954e+04 2.57553347e-05]
0.855,3.1912862113926312,3.132699580726233,0.0003511402331793,False,[2.77548271e+04 2.60755787e-05]
0.856,3.1912683294989352,3.1327184099394403,0.0003515071219043,False,[2.74251091e+04 2.63990823e-05]
0.857,3.1912504484552895,3.1327372368146595,0.0003518732327969,False,[2.71000637e+04 2.67258383e-05]
0.858,3.191232568320766,3.132756061319294,0.0003522385600244,False,[2.6779615e+04 2.7055783e-05]
0.859,3.1912146891112694,3.1327748834121723,0.0003526031093102,False,[2.64636884e+04 2.73890182e-05]
0.86,3.1911968109124573,3.1327937030654947,0.0003529668689494,False,[2.61522106e+04 2.77255822e-05]
0.861,3.1911789337073135,3.132812520232996,0.0003533298513301,False,[2.58451096e+04 2.80655331e-05]
0.862,3.191161057593366,3.132831334887843,0.0003536920439203,False,[2.55423149e+04 2.84088674e-05]
0.863,3.191143182557185,3.1328501469853505,0.0003540534575211,False,[2.52437570e+04 2.87554958e-05]
0.864,3.191125308652569,3.1328689564942667,0.0003544140852481,False,[2.49493679e+04 2.91055421e-05]
0.865,3.191107435940723,3.1328877633808587,0.000354773924037,False,[2.46590807e+04 2.94590591e-05]
0.866,3.1910895644036303,3.1329065676010908,0.0003551329841317,False,[2.43728297e+04 2.98160649e-05]
0.867,3.1910716941365598,3.132925369127812,0.0003554912540786,False,[2.40905505e+04 3.01765867e-05]
0.868,3.1910538251417466,3.13294416792064,0.0003558487396096,False,[2.38121797e+04 3.05405611e-05]
0.869,3.1910359574520477,3.1329629639443546,0.0003562054398855,False,[2.35376551e+04 3.09080606e-05]
0.87,3.1910180911843193,3.132981757166305,0.0003565613511523,False,[2.32669156e+04 3.12791453e-05]
