Omega,x,x0,v0,stable,floquet
0.824,2.080285598712855,-0.5908407616779762,1.758296719651241,True,[0.7658407+0.3584152j 0.7658407-0.3584152j]
0.825,2.07577418613559,-0.5979679052765889,1.75305308470341,True,[0.76553842+0.35946512j 0.76553842-0.35946512j]
0.826,2.071245484356619,-0.6050016458513359,1.7477808403233324,True,[0.76525359+0.3604739j 0.76525359-0.3604739j]
0.827,2.0666994896495265,-0.6119439597229782,1.7424802129830117,True,[0.76498569+0.361443j 0.76498569-0.361443j]
0.828,2.062136194114191,-0.6187967125133521,1.7371514183286658,True,[0.76473421+0.36237384j 0.76473421-0.36237384j]
0.829,2.057555585996639,-0.6255616692302262,1.7317946611327744,True,[0.76449869+0.36326775j 0.76449869-0.36326775j]
0.83,2.0529576496953785,-0.6322404941778592,1.7264101379525765,True,[0.76427867+0.36412597j 0.76427867-0.36412597j]
0.831,2.0483423662451408,-0.6388347643511578,1.72099803571768,True,[0.76407372+0.36494971j 0.76407372-0.36494971j]
0.832,2.043709713367506,-0.6453459728289447,1.7155585328930916,True,[0.76388343+0.36574008j 0.76388343-0.36574008j]
0.833,2.0390596656814877,-0.6517755342561872,1.7100917999424683,True,[0.76370738+0.36649818j 0.76370738-0.36649818j]
0.834,2.0343921947820087,-0.6581247879187638,1.704598000320926,True,[0.76354521+0.36722501j 0.76354521-0.36722501j]
0.835,2.0297072695242337,-0.6643950051141506,1.6990772900470006,True,[0.76339653+0.36792155j 0.76339653-0.36792155j]
0.836,2.0250048563456535,-0.670587396452873,1.693529817112332,True,[0.763261+0.36858872j 0.763261-0.36858872j]
0.837,2.0202849182737634,-0.6767030936112852,1.6879557286191007,True,[0.76313827+0.36922742j 0.76313827-0.36922742j]
0.838,2.0155474167286553,-0.6827431881226522,1.6823551602789837,True,[0.76302801+0.36983847j 0.76302801-0.36983847j]
0.839,2.0107923105226497,-0.6887087102706404,1.6767282442442075,True,[0.76292991+0.37042268j 0.76292991-0.37042268j]
0.84,2.0060195562303123,-0.6946006384657288,1.6710751074428176,True,[0.76284366+0.37098083j 0.76284366-0.37098083j]
0.841,2.0012291082750293,-0.7004199020081123,1.665395871870984,True,[0.76276896+0.37151364j 0.76276896-0.37151364j]
0.842,1.9964209190168407,-0.7061673836750791,1.6596906548602852,True,[0.76270553+0.37202181j 0.76270553-0.37202181j]
0.843,1.9915949388299679,-0.7118439233038978,1.6539595688913054,True,[0.7626531+0.37250603j 0.7626531-0.37250603j]
0.844,1.9867511161826124,-0.7174503183633988,1.648202722442068,True,[0.76261139+0.37296694j 0.76261139-0.37296694j]
0.845,1.98188939765395,-0.7229873239121973,1.642420220994885,True,[0.76258015+0.37340514j 0.76258015-0.37340514j]
0.846,1.9770097280695047,-0.7284556597940095,1.6366121653338055,True,[0.76255913+0.37382125j 0.76255913-0.37382125j]
0.847,1.972112050519759,-0.7338560093235782,1.6307786528773849,True,[0.76254809+0.37421582j 0.76254809-0.37421582j]
0.848,1.9671963065532627,-0.7391890245537694,1.6249197765838563,True,[0.7625468+0.3745894j 0.7625468-0.3745894j]
0.849,1.9622624354044647,-0.7444553095526257,1.619035631711201,True,[0.76255503+0.37494252j 0.76255503-0.37494252j]
0.85,1.9573103760603285,-0.7496554665142164,1.6131262999401283,True,[0.76257255+0.37527569j 0.76257255-0.37527569j]
0.851,1.952340064844052,-0.7547900431025426,1.6071918689619995,True,[0.76259916+0.37558938j 0.76259916-0.37558938j]
0.852,1.9473514369524791,-0.759859566400361,1.601232420914639,True,[0.76263465+0.37588408j 0.76263465-0.37588408j]
0.853,1.9423444261181204,-0.7648645362718803,1.595248035346753,True,[0.76267882+0.37616023j 0.76267882-0.37616023j]
0.854,1.9373189646638276,-0.7698054265457331,1.5892387893467483,True,[0.76273147+0.37641826j 0.76273147-0.37641826j]
0.855,1.9322749835267385,-0.7746826861104171,1.5832047576728197,True,[0.76279242+0.3766586j 0.76279242-0.3766586j]
0.856,1.9272124123258245,-0.779496739944503,1.5771460128781525,True,[0.76286148+0.37688164j 0.76286148-0.37688164j]
0.857,1.922131179322424,-0.784247990086791,1.571062625431375,True,[0.76293846+0.37708779j 0.76293846-0.37708779j]
0.858,1.917031211518387,-0.7889368165506482,1.5649546638326808,True,[0.76302321+0.37727742j 0.76302321-0.37727742j]
0.859,1.9119124346500114,-0.7935635781860855,1.5588221947260674,True,[0.76311554+0.37745088j 0.76311554-0.37745088j]
